Movie ID,Average Rating,Error from Avg,User Rating,Model Prediction,Model Error
1073.0,2.96103896104,1.03896103896,4.0,2.80681371585,1.19318628415
484.0,3.816,1.184,5.0,3.79177795665,1.20822204335
181.0,3.95154185022,1.04845814978,5.0,3.79114535026,1.20885464974
283.0,3.16062176166,1.16062176166,2.0,3.23289591597,1.23289591597
195.0,3.91633466135,1.08366533865,5.0,3.76336526242,1.23663473758
594.0,3.09375,1.09375,2.0,3.24251723092,1.24251723092
613.0,3.74509803922,1.25490196078,5.0,3.73083125099,1.26916874901
281.0,3.68534482759,1.31465517241,5.0,3.71059946152,1.28940053848
807.0,2.83870967742,1.16129032258,4.0,2.66582748576,1.33417251424
68.0,3.85093167702,1.14906832298,5.0,3.65981317321,1.34018682679
467.0,3.3125,1.3125,2.0,3.35897375827,1.35897375827
716.0,2.81707317073,1.18292682927,4.0,2.64089110568,1.35910889432
185.0,3.83665338645,1.16334661355,5.0,3.63956289363,1.36043710637
1066.0,3.45454545455,1.45454545455,2.0,3.37558693176,1.37558693176
41.0,3.80405405405,1.19594594595,5.0,3.61779239185,1.38220760815
470.0,3.61085972851,1.38914027149,5.0,3.61544117262,1.38455882738
54.0,3.70469798658,1.29530201342,5.0,3.61295995819,1.38704004181
507.0,3.59534883721,1.40465116279,5.0,3.60210814606,1.39789185394
214.0,3.69811320755,1.30188679245,5.0,3.5911785202,1.4088214798
317.0,4.46644295302,1.46644295302,3.0,4.42170474385,1.42170474385
823.0,2.75510204082,1.24489795918,4.0,2.56946850169,1.43053149831
238.0,3.51333333333,1.48666666667,5.0,3.55400161779,1.44599838221
121.0,2.33962264151,1.33962264151,1.0,2.45833693034,1.45833693034
392.0,3.41145833333,1.41145833333,2.0,3.46125545917,1.46125545917
91.0,3.61538461538,1.38461538462,5.0,3.53290006167,1.46709993833
839.0,2.66037735849,1.33962264151,4.0,2.50310188323,1.49689811677
401.0,3.46470588235,1.46470588235,2.0,3.50973158803,1.50973158803
449.0,2.375,1.375,1.0,2.55310695393,1.55310695393
201.0,3.76428571429,1.76428571429,2.0,3.58246147901,1.58246147901
608.0,3.58333333333,1.58333333333,2.0,3.58480473122,1.58480473122
942.0,3.475,1.525,5.0,3.39916108479,1.60083891521
420.0,3.59433962264,1.59433962264,2.0,3.60124063404,1.60124063404
200.0,3.51685393258,1.48314606742,5.0,3.37422379832,1.62577620168
720.0,3.44444444444,1.55555555556,5.0,3.36394537471,1.63605462529
584.0,2.48717948718,1.48717948718,1.0,2.64256046769,1.64256046769
232.0,3.29032258065,1.70967741935,5.0,3.35097447038,1.64902552962
183.0,3.43103448276,1.56896551724,5.0,3.31951096292,1.68048903708
96.0,3.79377431907,1.79377431907,2.0,3.69280737483,1.69280737483
418.0,3.72471910112,1.72471910112,2.0,3.70633870122,1.70633870122
442.0,3.80864197531,1.80864197531,2.0,3.78545306295,1.78545306295
138.0,2.78,1.78,1.0,2.8058148771,1.8058148771
815.0,2.42857142857,1.57142857143,4.0,2.19313735131,1.80686264869
167.0,4.0664556962,2.0664556962,2.0,3.82088746269,1.82088746269
1.0,3.19696969697,1.80303030303,5.0,3.15783578381,1.84216421619
400.0,2.80263157895,1.80263157895,1.0,2.90698461027,1.90698461027
385.0,2.81609195402,1.81609195402,1.0,2.91923882457,1.91923882457
719.0,3.02325581395,2.02325581395,1.0,2.92132443716,1.92132443716
940.0,3.0652173913,2.0652173913,1.0,2.92688083065,1.92688083065
184.0,4.10041841004,2.10041841004,2.0,3.92828935781,1.92828935781
414.0,2.84,1.84,1.0,2.94584189614,1.94584189614
927.0,3.11538461538,1.88461538462,5.0,3.02750418425,1.97249581575
448.0,3.03418803419,2.03418803419,1.0,3.11973922547,2.11973922547
569.0,3.1,2.1,1.0,3.17631061595,2.17631061595
226.0,3.27950310559,2.27950310559,1.0,3.34112450965,2.34112450965
398.0,3.30337078652,2.30337078652,1.0,3.36285344924,2.36285344924
50.0,3.45679012346,2.45679012346,1.0,3.39073704126,2.39073704126
723.0,3.48684210526,2.48684210526,1.0,3.41280927864,2.41280927864
671.0,2.72307692308,2.27692307692,5.0,2.5325591004,2.4674408996
229.0,3.4472361809,2.4472361809,1.0,3.49382731611,2.49382731611
548.0,3.54838709677,2.54838709677,1.0,3.63331930485,2.63331930485
Average:,3.42981752465,0.93990744597,3.41071428571,3.37325565543,0.971310651146
